GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
94f9b3df-f1ff-47a1-b734-4368ac784bdc,43,705ec320-2896-11f1-b116-bfab16f8f625,aa5d30ee-66a8-434c-9952-41d21a94588f,2026-03-25,17:03:20.98,2026-03-25,22:03:20.98,2026-03-25T17:03:20.9858048-05:00,2026-03-25T22:03:20.9858048Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,206.26618,92.29884,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,44,7af6b4f0-2896-11f1-b116-bfab16f8f625,6b8cd5ee-1705-46b3-858d-12993c6e44de,2026-03-25,17:03:38.75,2026-03-25,22:03:38.75,2026-03-25T17:03:38.7570176-05:00,2026-03-25T22:03:38.7570176Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,174.72956,34.23886,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,45,85dee9a0-2896-11f1-b116-bfab16f8f625,c21340da-2172-4bf1-ae98-9092dcd883f6,2026-03-25,17:03:57.05,2026-03-25,22:03:57.05,2026-03-25T17:03:57.0550784-05:00,2026-03-25T22:03:57.0550784Z,SOU_RED,SOU_RED,InPlay,Double,NoShift,,,174.9297,34.2638,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,46,9369b5a0-2896-11f1-b116-bfab16f8f625,4648c16c-a3d5-42e5-9608-307dddb57909,2026-03-25,17:04:19.74,2026-03-25,22:04:19.74,2026-03-25T17:04:19.7481984-05:00,2026-03-25T22:04:19.7481984Z,SOU_RED,SOU_RED,StrikeCalled,Undefined,LeftInfieldShift,,,142.32147,-18.62687,,,,,,,364.64168,49.38819,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,47,9ce82120-2896-11f1-b116-bfab16f8f625,80d550eb-0cb6-46fe-9291-ea92af67aa2b,2026-03-25,17:04:35.70,2026-03-25,22:04:35.70,2026-03-25T17:04:35.7093888-05:00,2026-03-25T22:04:35.7093888Z,SOU_RED,SOU_RED,StrikeCalled,Undefined,LeftInfieldShift,,,,,96.4855,-70.02302,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,48,a7268140-2896-11f1-b116-bfab16f8f625,e306954b-2ee9-4bfb-a785-9b832fd12d50,2026-03-25,17:04:52.86,2026-03-25,22:04:52.86,2026-03-25T17:04:52.8630784-05:00,2026-03-25T22:04:52.8630784Z,SOU_RED,SOU_RED,InPlay,Out,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,49,594bab20-2897-11f1-b116-bfab16f8f625,9f1ca440-0b71-4a46-8845-8be58079e78e,2026-03-25,17:09:51.71,2026-03-25,22:09:51.71,2026-03-25T17:09:51.7170176-05:00,2026-03-25T22:09:51.7170176Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,50,62fce670-2897-11f1-b116-bfab16f8f625,c783742f-9369-48c3-84a7-6377a7a79ea3,2026-03-25,17:10:07.97,2026-03-25,22:10:07.97,2026-03-25T17:10:07.9747584-05:00,2026-03-25T22:10:07.9747584Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,51,6c21c040-2897-11f1-b116-bfab16f8f625,62e9fd8c-b4e6-4ac1-a6cd-259532fa4fd9,2026-03-25,17:10:23.34,2026-03-25,22:10:23.34,2026-03-25T17:10:23.3421824-05:00,2026-03-25T22:10:23.3421824Z,SOU_RED,SOU_RED,HitByPitch,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,52,7d369d60-2897-11f1-b116-bfab16f8f625,694ff94c-5083-4078-87b6-9e4aac5e44d3,2026-03-25,17:10:51.98,2026-03-25,22:10:51.98,2026-03-25T17:10:51.9894016-05:00,2026-03-25T22:10:51.9894016Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,357.83136,48.35843,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,53,8a2b6af0-2897-11f1-b116-bfab16f8f625,abafca4d-2e2b-4cf9-9e42-aa33992b9044,2026-03-25,17:11:13.70,2026-03-25,22:11:13.70,2026-03-25T17:11:13.7024000-05:00,2026-03-25T22:11:13.7024000Z,SOU_RED,SOU_RED,StrikeCalled,Undefined,NoShift,,,,,,,,,,,356.45312,48.29533,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,54,94583ee0-2897-11f1-b116-bfab16f8f625,81daf235-149e-4adc-a51a-1c1e7962ebb3,2026-03-25,17:11:30.79,2026-03-25,22:11:30.79,2026-03-25T17:11:30.7975168-05:00,2026-03-25T22:11:30.7975168Z,SOU_RED,SOU_RED,InPlay,Double,NoShift,,,,,,,,,285.48145,-117.1281,351.86726,47.4573,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,55,a0691510-2897-11f1-b116-bfab16f8f625,444b5302-6654-4145-ac2b-6b0735862ac3,2026-03-25,17:11:50.97,2026-03-25,22:11:50.97,2026-03-25T17:11:50.9704192-05:00,2026-03-25T22:11:50.9704192Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,56,aaa6d8f0-2897-11f1-b116-bfab16f8f625,0e3f16d4-30bf-4614-81a9-c340e63f9090,2026-03-25,17:12:08.19,2026-03-25,22:12:08.19,2026-03-25T17:12:08.1941504-05:00,2026-03-25T22:12:08.1941504Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,364.45079,49.37229,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,57,b43ac840-2897-11f1-b116-bfab16f8f625,34955719-f1a2-41c5-89d4-58fce5ee963d,2026-03-25,17:12:24.26,2026-03-25,22:12:24.26,2026-03-25T17:12:24.2634752-05:00,2026-03-25T22:12:24.2634752Z,SOU_RED,SOU_RED,FoulBallNotFieldable,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,58,bf154150-2897-11f1-b116-bfab16f8f625,417adb6f-d902-44d7-897b-309b2e788a89,2026-03-25,17:12:42.52,2026-03-25,22:12:42.52,2026-03-25T17:12:42.5273856-05:00,2026-03-25T22:12:42.5273856Z,SOU_RED,SOU_RED,InPlay,Double,NoShift,,,,,,,,,276.64683,-113.14198,350.66916,47.34574,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,59,ccb961b0-2897-11f1-b116-bfab16f8f625,2cce1d1e-e6f9-4d74-b85b-f753673dd94a,2026-03-25,17:13:05.37,2026-03-25,22:13:05.37,2026-03-25T17:13:05.3751296-05:00,2026-03-25T22:13:05.3751296Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,360.06381,48.7668,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,60,d5f4f7d0-2897-11f1-b116-bfab16f8f625,cac82154-18dc-4a1a-91d7-36da4c6b9a04,2026-03-25,17:13:20.85,2026-03-25,22:13:20.85,2026-03-25T17:13:20.8551424-05:00,2026-03-25T22:13:20.8551424Z,SOU_RED,SOU_RED,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,61,e1af70a0-2897-11f1-b116-bfab16f8f625,5b37dc4f-ec2b-46e9-8989-b83ae3c7f60b,2026-03-25,17:13:40.53,2026-03-25,22:13:40.53,2026-03-25T17:13:40.5306368-05:00,2026-03-25T22:13:40.5306368Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,62,ecf2e4b0-2897-11f1-b116-bfab16f8f625,7932ae3f-d811-4b88-a430-7c35fb859c5c,2026-03-25,17:13:59.40,2026-03-25,22:13:59.40,2026-03-25T17:13:59.4082304-05:00,2026-03-25T22:13:59.4082304Z,SOU_RED,SOU_RED,InPlay,Out,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,63,fe7e5160-2897-11f1-b116-bfab16f8f625,23af3058-0d24-401e-8dd2-1984b7e364b3,2026-03-25,17:14:28.88,2026-03-25,22:14:28.88,2026-03-25T17:14:28.8830464-05:00,2026-03-25T22:14:28.8830464Z,SOU_RED,SOU_RED,InPlay,Out,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,64,0e9b6100-2898-11f1-b116-bfab16f8f625,54e11640-4af5-453e-b213-e12a596b712a,2026-03-25,17:14:55.86,2026-03-25,22:14:55.86,2026-03-25T17:14:55.8629376-05:00,2026-03-25T22:14:55.8629376Z,SOU_RED,SOU_RED,FoulBallNotFieldable,Undefined,NoShift,,,,,,,,,,,342.95348,46.55432,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,65,1bb71780-2898-11f1-b116-bfab16f8f625,d909f63f-2e91-4c9b-8e99-cfbed29fb48f,2026-03-25,17:15:17.86,2026-03-25,22:15:17.86,2026-03-25T17:15:17.8600960-05:00,2026-03-25T22:15:17.8600960Z,SOU_RED,SOU_RED,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,66,277735a0-2898-11f1-b116-bfab16f8f625,d0e978d1-5aa9-4024-9dbd-d299cc176ea7,2026-03-25,17:15:37.60,2026-03-25,22:15:37.60,2026-03-25T17:15:37.6054272-05:00,2026-03-25T22:15:37.6054272Z,SOU_RED,SOU_RED,FoulBallNotFieldable,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
94f9b3df-f1ff-47a1-b734-4368ac784bdc,67,3820a6c0-2898-11f1-b116-bfab16f8f625,b6b413c8-c2dd-4102-93d2-5636c04c5c0c,2026-03-25,17:16:05.54,2026-03-25,22:16:05.54,2026-03-25T17:16:05.5461888-05:00,2026-03-25T22:16:05.5461888Z,SOU_RED,SOU_RED,StrikeSwinging,Undefined,NoShift,,,,,,,,,,,,,,,"Mertens, Nathan",1000118443,"Grace, Ranard",1000076258,"Menth, Alexander",10180011,"Carroll, Andrew",1000138542,"Johnston, Gavin",1000214547,"Sauer, John-Paul",815663,"Keldsen, Joseph",10302057,true
